student_id,date,week_no,semester_phase,login_count,avg_session_duration_min,inactive_days_streak,forum_posts,resources_accessed,assignments_due,assignments_submitted,submission_delay_hours,late_submission_ratio_7d,time_to_start_assignment_hr,late_night_activity_ratio,weekend_activity_ratio,session_variance_7d,study_time_trend_7d,engagement_drop_pct_14d,focus_decay_score,consistency_score,burnout_risk_label,burnout_flag,login_7d_avg,login_14d_avg,late_submission_flag
S0015,2025-01-27,4,mid,3,52.74625635275151,0,5,1,1,0,1.5539079414175374,0.0,10.933785099002517,0.6836725217395068,0.9793758196664546,0.177213908269094,-0.3480041629287946,0.0,0.5418809537726811,0.1702146348820048,low,0,3.142857142857143,3.142857142857143,0
S0015,2025-01-28,4,mid,5,40.91327654293959,0,4,5,0,1,5.293085728868603,0.0,14.077758309141942,0.3361215358346487,0.3319915634237086,0.897486520007584,-0.0942568308297353,0.04347812854482615,0.4057538971764209,0.0398736222979155,low,0,3.4285714285714284,3.2857142857142856,0
S0015,2025-01-29,5,mid,4,41.11971460087471,0,1,2,0,0,2.375902245852569,0.0,9.93543701625203,0.7332195695814102,0.361777534438734,0.1863652309305172,-0.3360332109134232,0.10638266183887965,0.5636586996350151,0.7264709321804432,low,0,3.7142857142857144,3.357142857142857,0
S0015,2025-01-30,5,mid,6,25.776858125271676,0,0,3,1,0,6.270837135882364,0.0,6.416121132938772,0.0259258942992908,0.8482291325528488,0.9510429724757892,0.3242468812705759,0.14285673469504373,0.5126696531760021,0.7257310893630712,low,0,4.0,3.5,0
S0015,2025-01-31,5,mid,5,30.135314399617567,0,1,4,1,0,4.21739379211908,0.0,7.09979641036989,0.8576174997682786,0.0379504862608814,0.1508780468246044,-0.749767680701029,0.17647010380755815,0.403075542700228,0.9969869008908616,low,0,4.285714285714286,3.642857142857143,0
S0015,2025-02-01,5,mid,3,42.40915940919369,0,2,2,0,1,3.628663666677279,0.0,8.228080795984035,0.9731313883615972,0.2865459177184627,0.2309589701471595,0.6697490125379857,0.1538457396460855,0.4191162172688389,0.4214654484493091,low,0,4.285714285714286,3.7142857142857144,0
S0015,2025-02-02,5,mid,1,30.82505755242595,0,0,4,0,1,5.185127107244557,0.0,11.3030874695187,0.6356510711589388,0.7132530312512708,0.7700393156821232,0.2701021404049784,0.07999977600062716,0.2371943511339355,0.8740459143411642,low,0,3.857142857142857,3.5714285714285716,0
S0015,2025-02-03,5,mid,4,53.756049308219175,0,4,1,0,0,6.8726747616586605,0.0,8.58703056920799,0.7624196216457234,0.720883074508124,0.9971494397581668,-0.4812372531832189,0.11999966400094074,0.7354572516754213,0.5514044749059006,low,0,4.0,3.5714285714285716,0
S0015,2025-02-04,5,mid,3,40.127790583317775,0,3,3,0,0,5.795206949090793,0.0,14.197044342151097,0.0263529122295473,0.8255406915073545,0.1771450339292111,-0.8887869716264192,0.03999988800031358,0.8503588473542644,0.566250867872007,low,0,3.7142857142857144,3.5714285714285716,0
S0015,2025-02-05,6,mid,3,35.38660416192736,0,0,1,0,1,4.2883277513194775,0.0,12.7482252942907,0.4946338630199177,0.0635233975059751,0.2755926166439698,0.3535345433811947,-0.019607789311950837,0.7362627677776401,0.2428218550112336,low,0,3.5714285714285716,3.642857142857143,0
S0015,2025-02-06,6,mid,5,45.16210471663786,0,1,1,1,0,6.055972001109672,0.0,10.37656412528031,0.4085487324756647,0.1629722654793263,0.5342190979668533,-0.4284952778006392,-0.07692286982304286,0.2147793993147839,0.590403259028062,low,0,3.4285714285714284,3.7142857142857144,0
S0015,2025-02-07,6,mid,4,38.34865673213528,0,0,1,1,0,3.786349316427202,0.0,9.21698953194496,0.0581530279898501,0.8521327196193863,0.7304362943536913,0.3972306120222417,-0.1320751228204303,0.3396763385456688,0.3799051886182262,low,0,3.2857142857142856,3.7857142857142856,0
S0015,2025-02-08,6,mid,3,55.452075820322506,0,0,4,0,1,1.7603759870674542,0.0,9.30890226766533,0.511355642488501,0.3848517371518397,0.2108903049009912,0.5023835791146285,-0.1320751228204303,0.1503638903358227,0.7989023148204372,low,0,3.2857142857142856,3.7857142857142856,0
S0015,2025-02-09,6,mid,5,47.28013729206069,0,0,2,0,1,4.711376135166471,0.0,13.010910635107344,0.5076599964512309,0.4157543876756019,0.4494367753080455,0.7902943179434556,0.0,0.788144013967911,0.1265256763155779,low,0,3.857142857142857,3.857142857142857,0
S0015,2025-02-10,6,mid,5,49.51043633745891,0,1,3,1,0,6.353882026255138,0.0,6.344906368736978,0.2428295441933406,0.460812797975354,0.478719899591182,-0.6446635403216816,0.0,0.8762077263876397,0.52582105627312,low,0,4.0,4.0,0
S0015,2025-02-11,6,mid,3,51.16405457577679,0,0,3,1,0,11.432040336042338,0.0,7.376275821676291,0.1308304285735524,0.1370520377520581,0.7727564386560676,0.7114581682834815,0.03703694101533809,0.7847144306310921,0.8345758649949531,low,0,4.0,3.857142857142857,0
S0015,2025-02-12,7,mid,3,27.37951224459731,0,3,3,1,1,6.801686245227853,0.0,9.013459550022096,0.1706324570633776,0.219746916628105,0.349384691669827,0.853820377306767,0.05660362406589873,0.5038120907763871,0.6468360365975345,low,0,4.0,3.7857142857142856,0
S0015,2025-02-13,7,mid,2,40.63125974822096,0,0,4,1,0,3.773272798753528,0.0,7.5778598311476655,0.3840150297271842,0.6232589756927994,0.4400331530040053,-0.2151103116461501,0.020408104956434872,0.5647286003989948,0.2418349949544654,low,0,3.5714285714285716,3.5,0
S0015,2025-02-14,7,mid,3,42.8031295497616,0,0,2,1,0,5.125297298955744,0.0,17.222955477570505,0.852949554339555,0.7086898601431678,0.8895551145020065,-0.4367925017939014,0.02127653236777585,0.348127524594602,0.6219513498104688,low,0,3.4285714285714284,3.357142857142857,0
S0015,2025-02-15,7,mid,3,48.49747187775768,0,0,1,0,0,6.279792653707255,0.0,12.52756342321146,0.9646626807183362,0.7826827605564662,0.2986284370678826,0.2827606219603393,0.02127653236777585,0.6722411933965523,0.9980205148205228,low,0,3.4285714285714284,3.357142857142857,0
S0015,2025-02-16,7,mid,3,41.56857213170213,0,0,5,0,1,1.7739663728460615,0.0,10.208434348663236,0.9323518979012438,0.981521014576294,0.8146978461200154,-0.3704323683743789,-0.10204052478217411,0.403487475280505,0.2423056836664213,low,0,3.142857142857143,3.5,0
S0015,2025-02-17,7,mid,5,35.6039048290215,0,0,3,1,1,1.8739621974071008,0.0,6.22647833198404,0.0009989922669426,0.8042934637771141,0.8893376120214482,0.9389270590916644,-0.11999966400094086,0.7192713850692155,0.5487923123698846,low,0,3.142857142857143,3.5714285714285716,0
S0015,2025-02-18,7,mid,5,53.44905922621709,0,2,5,1,0,4.270519184395528,0.0,9.79147492129896,0.2197719172648435,0.6920674842711947,0.2016198988105952,-0.8921750822478878,-0.07692286982304286,0.6177062213946729,0.518354790594183,low,0,3.4285714285714284,3.7142857142857144,0
S0015,2025-02-19,8,mid,4,52.33217533547577,0,1,4,1,1,0.0,0.0,15.919373997359616,0.7512301889080821,0.2818937705993324,0.2190668218595994,0.8522656775464674,-0.05660362406589861,0.5717096519584648,0.1046895682836545,low,0,3.5714285714285716,3.7857142857142856,0
S0015,2025-02-20,8,mid,4,32.60871976097732,0,2,2,0,1,6.315875814966216,0.0,11.32283256158222,0.6514787668852333,0.0437256954277978,0.4406536869274413,0.3201320032669996,0.038461434911521375,0.9785131346073124,0.9518083880692424,low,0,3.857142857142857,3.7142857142857144,0
S0015,2025-02-21,8,mid,5,30.5614053389436,0,2,3,1,0,7.787849061082145,0.0,7.544574741609495,0.0827475038898714,0.5910987992719926,0.4818912312704395,0.9559158939090092,0.09433937344316462,0.846207769878963,0.4548297724386497,low,0,4.142857142857143,3.7857142857142856,0
S0015,2025-02-22,8,mid,3,50.86515157618,0,1,1,1,1,4.83571390885427,0.0,15.443947501969234,0.7510704788480105,0.5152954376314456,0.0864844421516385,0.4707352994650535,0.09433937344316462,0.8332292639878056,0.9035312259127926,low,0,4.142857142857143,3.7857142857142856,0
S0015,2025-02-23,8,mid,5,49.37017622073419,0,1,5,1,0,4.41481050018478,0.0,4.032897411486113,0.9978978527542168,0.4309933420681695,0.7262425885073709,0.3867940525450692,0.1698108721976962,0.2044819502505795,0.0585071514494364,low,0,4.428571428571429,3.7857142857142856,0
S0015,2025-02-24,8,mid,5,49.22143692195263,0,1,5,0,0,2.509724644493468,0.0,9.737111914085231,0.1033405814541785,0.2692561825989814,0.5694420190212435,0.8936106021826578,0.1698108721976962,0.2991650830641467,0.3053911713716044,low,0,4.428571428571429,3.7857142857142856,0
S0015,2025-02-25,8,mid,4,44.62221451794407,0,1,4,1,0,1.3681360079603544,0.0,10.627980554475611,0.8094440438786346,0.1861005619392415,0.289759602028656,-0.6321045876787568,0.11111082304601427,0.6742101603876477,0.6862360281158181,low,0,4.285714285714286,3.857142857142857,0
S0015,2025-02-26,9,mid,3,62.96370774758677,0,0,3,0,0,1.224126116817058,0.0,6.9616625382383965,0.3616284593402626,0.2757702107172367,0.980630125146547,0.7415640686038238,0.0740738820306763,0.3166730049572162,0.3052290446498356,low,0,4.142857142857143,3.857142857142857,0
S0015,2025-02-27,9,mid,5,25.76407142769366,0,1,4,1,1,4.102127099941836,0.0,7.650745825495196,0.4823614164647395,0.691177144577423,0.2426070169534522,0.0697576309351797,0.05263144967714118,0.6846716274158617,0.4487407508475062,low,0,4.285714285714286,4.071428571428571,0
S0015,2025-02-28,9,mid,4,44.71318341362687,0,0,2,0,1,8.325554578358938,0.0,13.903290080396864,0.4764457362938286,0.1248833132406461,0.1704975217878942,0.7042959677040184,0.0,0.8679111317392613,0.6738985378607202,low,0,4.142857142857143,4.142857142857143,0
S0015,2025-03-01,9,mid,5,61.85870152221523,0,0,1,0,1,4.792783411588785,0.0,9.254125376303678,0.2223564531919122,0.1169067386151555,0.1541616563539579,0.6710739227601725,0.03333325555573713,0.6833195755127026,0.4841175310016498,low,0,4.428571428571429,4.285714285714286,0
S0015,2025-03-02,9,mid,5,40.01523024344087,0,3,5,0,0,3.218029116093139,0.0,11.97041748552844,0.6464685204315495,0.6870884721037042,0.2552021240155979,0.2011153121212585,0.0,0.6848683400268474,0.4666136228021257,low,0,4.428571428571429,4.428571428571429,0
S0015,2025-03-03,9,mid,5,29.62496781765275,0,2,4,1,1,5.522355092866663,0.0,17.315651419227777,0.3882401173282916,0.4574580416335462,0.989541757120082,0.4993370042105802,0.0,0.4305594639799944,0.4572963999545204,low,0,4.428571428571429,4.428571428571429,0
S0015,2025-03-04,9,mid,6,44.95059461973253,0,1,4,1,1,1.6904300964095291,0.0,8.637860805520948,0.7003935796352977,0.1264909593202542,0.0530727821713671,0.5353508660745583,0.047618941799176986,0.6659300312206798,0.4985261241463979,low,0,4.714285714285714,4.5,0
S0015,2025-03-05,10,mid,3,12.00589554445034,0,1,3,0,0,10.100257963506778,0.0,8.911786823609466,0.2510513244392653,0.1631401435549595,0.3985633877940264,-0.8359475502887999,0.06451598335100531,0.5267651710909123,0.8396051592349743,low,0,4.714285714285714,4.428571428571429,0
S0015,2025-03-06,10,mid,2,33.52007104995957,0,0,5,1,0,2.247053117817187,0.0,8.818424298492356,0.521541449193514,0.6487986245788886,0.3151786955158889,0.429538716998519,0.0,0.9751145070457258,0.8969631217106169,low,0,4.285714285714286,4.285714285714286,0
S0015,2025-03-07,10,mid,2,32.96547575375551,0,1,2,0,1,6.750989766523443,0.0,9.068810545134804,0.9269406231201088,0.0244313093076881,0.9885030699282062,0.4200454630003691,-0.01754381655904699,0.5203922259929623,0.3895276083725533,low,0,4.0,4.071428571428571,0
S0015,2025-03-08,10,mid,1,47.14394347381685,0,1,3,0,1,1.6104989502942817,0.0,15.431604524054674,0.0722862325503168,0.8933429528041915,0.6114308072278889,-0.7685734008620608,-0.12727240330660977,0.5109305765941476,0.4972543159484714,low,0,3.4285714285714284,3.9285714285714284,0
S0015,2025-03-09,10,mid,4,38.85312207462577,0,2,3,0,1,5.095035930188355,0.0,15.035184442326802,0.2381857055995619,0.5562377257002904,0.3542401986337875,0.6744198205785368,-0.14814776406135247,0.528147880795364,0.0298107228538261,low,0,3.2857142857142856,3.857142857142857,0
S0015,2025-03-10,10,mid,3,62.9481552669178,0,0,3,0,0,4.157795321890833,0.0,11.81474466482655,0.3614536583839672,0.6326436363041963,0.0010293155653666,-0.0545027712222658,-0.19230717455760699,0.8942489215016713,0.6804156412736363,low,0,3.0,3.7142857142857144,0
S0015,2025-03-11,10,mid,5,33.90525585210008,0,1,4,0,0,3.9086892112748313,0.0,12.33604823717737,0.543790189929872,0.9713962669894982,0.3187038990282176,-0.6790470473659163,-0.24528237095222763,0.510886008224664,0.3878210887248762,medium,0,2.857142857142857,3.7857142857142856,0
S0015,2025-03-12,11,mid,4,46.88478991089487,0,3,2,0,1,4.703883212578217,0.0,11.394625278437164,0.7595556035068329,0.5830927434640357,0.0545760919496762,-0.8312289039811032,-0.22222164609202866,0.2031564881899902,0.1431526228490259,medium,0,3.0,3.857142857142857,0
S0015,2025-03-13,11,mid,4,27.05087113436672,0,1,2,1,0,3.337904303377803,0.0,14.066486598625024,0.5457774854056106,0.653917788273347,0.6203428613172159,0.4099692769551615,-0.1320751228204303,0.0823817390784106,0.3556484328316968,low,0,3.2857142857142856,3.7857142857142856,0
S0015,2025-03-14,11,mid,2,40.55237418666251,0,0,2,1,0,6.29505236190332,0.0,9.937882833092871,0.7140128012482679,0.1031526607665667,0.1615414599392695,0.0034492935666519,-0.09803894655975456,0.9248741686627324,0.2472510898837815,low,0,3.2857142857142856,3.642857142857143,0
S0015,2025-03-15,11,mid,3,54.25752563703619,0,0,2,0,0,3.759471406664643,0.0,10.881242055021996,0.1154336399835092,0.7446807264245305,0.2705348441339891,0.2572624311377858,0.020408104956434872,0.9174069260927484,0.3164745316378583,low,0,3.5714285714285716,3.5,0
S0015,2025-03-16,11,mid,3,42.93245596570729,0,0,1,1,0,4.799331215729418,0.0,11.334251592344396,0.3377349354815543,0.1922626560199384,0.1808650552091986,-0.3578934292400293,0.02127653236777585,0.981816702354268,0.0922586747241562,low,0,3.4285714285714284,3.357142857142857,0
S0015,2025-03-17,11,mid,3,42.91175855006472,0,0,5,1,1,5.84289436546038,0.0,9.0409806776216,0.9021338684470048,0.3389708371915598,0.3548014192813734,0.1592570551662882,0.06666645925990443,0.7334414938106582,0.0631492019068634,low,0,3.4285714285714284,3.2142857142857144,0
S0015,2025-03-18,11,mid,4,46.12992434317975,0,0,5,1,0,6.815223622093537,0.0,7.527332681897641,0.23877500831956,0.7376111617321327,0.7974199712888259,-0.5055885925787011,0.06976721471139385,0.715869543583235,0.8121045388640898,low,0,3.2857142857142856,3.0714285714285716,0
S0015,2025-03-19,12,mid,2,40.53273134277171,0,0,4,1,0,2.782884988114605,0.0,8.113350872970468,0.1101360286520488,0.3785012608731379,0.6926186916460534,-0.5371658134150334,0.0,0.7695442174635944,0.1354012677217271,low,0,3.0,3.0,0
S0015,2025-03-20,12,mid,5,39.75664829747791,0,0,2,0,0,4.551035691073144,0.0,12.964147943840024,0.5021280957856249,0.5220838091622765,0.1940945392896051,0.3789783126539143,-0.0222221530866349,0.9029767236174566,0.163705818138419,low,0,3.142857142857143,3.2142857142857144,0
S0015,2025-03-21,12,mid,4,41.269883485168585,0,0,5,1,1,2.1869580526674697,0.0,6.995630279053596,0.8579634319990052,0.6044028317108706,0.1686361116416271,-0.1569789369616565,0.02127653236777585,0.928231068105708,0.9012035745643544,low,0,3.4285714285714284,3.357142857142857,0
S0015,2025-03-22,12,mid,3,42.27911845290525,0,0,1,1,1,4.1170483893741805,0.0,12.680041787824438,0.3395700728052524,0.8955617303268776,0.4258171465117015,0.5795309755893328,-0.020408104956434872,0.2366435478819013,0.9488008296776356,low,0,3.4285714285714284,3.5,0
S0015,2025-03-23,12,mid,5,49.34126981540973,0,0,1,0,0,3.950290440131345,0.0,4.546763837504433,0.1722648143557882,0.7299983109899704,0.1845119955987115,-0.3067206112602276,0.03999988800031358,0.6632806368578182,0.4820893445244799,low,0,3.7142857142857144,3.5714285714285716,0
S0015,2025-03-24,12,mid,4,38.55861842146484,0,0,2,1,0,3.657328257519371,0.0,9.49496410456124,0.2021426062433853,0.7940037392048925,0.895930698080457,-0.4343563769432461,0.05882336793585276,0.1903609380056821,0.0267245042451748,low,0,3.857142857142857,3.642857142857143,0
S0015,2025-03-25,12,mid,4,48.338684994414905,0,2,4,0,1,4.133745795912393,0.0,8.293520368614086,0.6656465961444752,0.5098774739540961,0.3024195561127978,0.1295367983826798,0.07999977600062716,0.1252026488883673,0.7557081268186125,low,0,3.857142857142857,3.5714285714285716,0
S0015,2025-03-26,13,mid,3,52.03853163948935,0,1,4,1,0,6.6615878462066185,0.0,13.000302691616746,0.289271693724478,0.0620248753527831,0.8580780722249438,-0.3726047238601948,0.14285673469504373,0.1957134149282652,0.5160618223609771,low,0,4.0,3.5,0
S0015,2025-03-27,13,mid,4,59.89635283388345,0,1,5,1,0,3.693502958401214,0.0,11.775975462755476,0.7098060889039901,0.0751284416438184,0.3179629279153935,-0.7683849793688331,0.10204052478217411,0.94994260688754,0.338754112224362,low,0,3.857142857142857,3.5,0
S0015,2025-03-28,13,mid,4,61.95699411196,0,0,3,1,0,4.788950345347821,0.0,6.406901947374459,0.6909178219410328,0.7992838076676498,0.4933262767965468,-0.6695242195791982,0.05882336793585276,0.4146877096494316,0.7862939288416982,low,0,3.857142857142857,3.642857142857143,0
S0015,2025-03-29,13,mid,5,37.552171498828486,0,1,2,1,0,5.010286282948935,0.0,7.723220377542288,0.4995621559349236,0.7069009016757208,0.7447506930519049,0.4555829773857935,0.09433937344316462,0.409558732916755,0.6316897872265625,low,0,4.142857142857143,3.7857142857142856,0
S0015,2025-03-30,13,mid,2,62.24020715565504,0,2,2,1,0,4.844553201092461,0.0,16.842682405077333,0.6026344867524884,0.6782500604631375,0.8844574755605131,0.5347153220854908,0.0,0.5753778193299905,0.8246156607450085,low,0,3.7142857142857144,3.7142857142857144,0
S0015,2025-03-31,13,mid,4,39.235211317383865,0,1,4,0,1,3.377462533038008,0.0,9.781267096527523,0.3573486916645925,0.695828515362152,0.9532160305061864,0.9261282255260406,-0.01886787468863283,0.5557228691248917,0.6066222518095821,low,0,3.7142857142857144,3.7857142857142856,0
S0016,2025-01-14,2,mid,6,35.25115695360959,0,0,1,1,1,3.656647469344013,0.0,4.32165916692572,0.8866131428716211,0.7340571043302002,0.6678819385013619,-0.0574795782365331,-0.020408134110828875,0.0018299471496834,0.3405507114390913,low,0,6.857142857142857,7.0,0
S0016,2025-01-15,3,mid,6,57.02798452892992,0,1,2,1,1,5.900101275013314,0.0,7.868214721348325,0.0752385077519129,0.5985476179800978,0.1786536508259963,-0.7085894950215923,-0.020833302951433125,0.0041198173926698,0.9408571368674034,low,0,6.714285714285714,6.857142857142857,0
S0016,2025-01-16,3,mid,5,50.22889638447575,0,0,1,0,0,4.420651089810204,0.0,13.689932381393358,0.252307140758638,0.983415115266428,0.3038875679708218,-0.3525515380261832,-0.053763359926124916,0.9896928677865222,0.1339274931656549,low,0,6.285714285714286,6.642857142857143,0
S0016,2025-01-17,3,mid,6,45.032759071029815,0,1,1,1,1,9.40601292554341,0.0,5.336162880549836,0.6838251043580197,0.0617843442287701,0.4697519452994411,-0.4672750746319631,-0.054944970414331176,0.9479695655444976,0.3598985097939225,low,0,6.142857142857143,6.5,0
S0016,2025-01-18,3,mid,6,39.35483530349913,0,2,3,1,0,3.0103878127804284,0.0,9.501706710948694,0.4168406592603677,0.8388515842643773,0.6230710334025191,0.4735126906628464,-0.07692295858006373,0.349104115449581,0.9443976950101416,low,0,6.0,6.5,0
S0016,2025-01-19,3,mid,6,61.81588375924965,0,2,2,0,0,6.469871948508631,0.0,7.274976244876044,0.6078237721413878,0.5013428804247794,0.6240209399944638,-0.5834288278715327,-0.08888875061749914,0.7939387065319563,0.9481628050203058,low,0,5.857142857142857,6.428571428571429,0
S0016,2025-01-20,3,mid,6,52.06896290918512,0,1,5,1,1,5.587879696572462,0.0,14.57460113322947,0.413628418109854,0.6335287171752645,0.8535314430998039,-0.066723272093828,-0.07865156167170075,0.8648013689610676,0.0937983349590498,low,0,5.857142857142857,6.357142857142857,0
S0016,2025-01-21,3,mid,5,57.03604394781903,0,1,4,1,1,4.325786054922996,0.0,11.010529068749612,0.0531495921729479,0.1916033575185323,0.2677372187745647,-0.4353778842915865,-0.09090894628122179,0.6705135986187676,0.2178245873286435,low,0,5.714285714285714,6.285714285714286,0
S0016,2025-01-22,4,mid,6,47.6974893749192,0,0,3,1,1,4.552148350166103,0.0,14.45345176869536,0.3214141010200078,0.8815458375404567,0.6570740902692122,-0.4089822899044131,-0.08045964063965874,0.4631958779654482,0.8815002222616192,low,0,5.714285714285714,6.214285714285714,0
S0016,2025-01-23,4,mid,7,52.01243542795011,0,1,2,1,0,4.372516330203529,0.0,7.037668197790491,0.1158679941913858,0.2002159970845017,0.052029846949845,-0.1235450109018001,-0.02325577609524828,0.8066361217252598,0.5859691786998955,low,0,6.0,6.142857142857143,0
S0016,2025-01-24,4,mid,5,49.5071562003244,0,0,5,0,1,2.983337647750629,0.0,9.613471960757996,0.3815198603059905,0.2334932783097506,0.1005315507862191,-0.77942586315267,-0.02380948412705033,0.7800713985040498,0.8813978525224676,low,0,5.857142857142857,6.0,0
S0016,2025-01-25,4,mid,7,51.55003134619451,0,0,4,0,0,1.8702911500890789,0.0,12.296929319448086,0.4329471211954022,0.4884694822499352,0.0645126107380338,-0.0280364308717944,0.0,0.4263196668043147,0.7125442652865932,low,0,6.0,6.0,0
S0016,2025-01-26,4,mid,5,50.07932669962016,0,0,1,1,0,0.0,0.0,15.776946027622166,0.3068931821890795,0.8738993675014491,0.7493221715832347,0.7162327663984933,0.0,0.1618089594771992,0.692411958940341,low,0,5.857142857142857,5.857142857142857,0
S0016,2025-01-27,4,mid,7,48.02072894772404,0,0,1,0,0,4.622037510974751,0.0,10.482078602394711,0.9768614687965638,0.9855122903884784,0.9367194793273512,-0.0079303811874713,0.012048172448865706,0.2460741422768284,0.582009280881913,low,0,6.0,5.928571428571429,0
S0016,2025-01-28,4,mid,5,41.30283315240708,0,1,1,0,1,7.881029744451023,0.0,12.673436381858142,0.8892777088335996,0.2889535655280361,0.528607822691929,-0.2679185863938695,0.024390202260630354,0.00142167203099,0.5794318227199275,low,0,6.0,5.857142857142857,0
S0016,2025-01-29,5,mid,6,61.73752498001272,0,2,5,0,1,8.325827309974885,0.0,7.3880716271,0.1014081462375308,0.1329522707659669,0.1397101906491583,-0.908949000400513,0.024390202260630354,0.5413288592698038,0.793967726043636,low,0,6.0,5.857142857142857,0
S0016,2025-01-30,5,mid,8,64.01765708701544,0,1,3,1,1,3.688835957676778,0.0,10.27270675133145,0.6068886817472076,0.5301638439014289,0.5207659821389716,0.3683287741155612,0.011764686505222333,0.0444566144266846,0.4597314646302961,low,0,6.142857142857143,6.071428571428571,0
S0016,2025-01-31,5,mid,5,22.136861814059618,0,1,3,1,0,4.481063800024195,0.0,5.503525663279634,0.8850645509166676,0.3452071008353323,0.3744668891305533,0.7207344693438635,0.02380948412705033,0.5153743307446752,0.5354489996474344,low,0,6.142857142857143,6.0,0
S0016,2025-02-01,5,mid,6,56.4142342469836,0,1,5,0,0,4.6603027491482925,0.0,12.32246427311754,0.2329575268227728,0.8671640966176769,0.1616166481047781,0.2629521036748332,0.0,0.9232532880406146,0.6743967115353057,low,0,6.0,6.0,0
S0016,2025-02-02,5,mid,6,41.30079101383836,0,0,5,0,1,6.834636455753389,0.0,10.004528197534643,0.6315781094790865,0.3981492839343302,0.120326657397535,-0.412506396748878,0.02380948412705033,0.9783402327965832,0.4373630628517775,low,0,6.142857142857143,6.0,0
S0016,2025-02-03,5,mid,6,11.12765416108232,0,3,5,0,1,6.471201829987088,0.0,9.356944866069384,0.3446382205462983,0.7126614363137032,0.100666386519343,-0.1112249367757154,0.0,0.5033007755916284,0.7576640779850603,low,0,6.0,6.0,0
S0016,2025-02-04,5,mid,5,35.97893824655082,0,0,4,0,1,4.45674404051206,0.0,8.000885776885895,0.3509533247273796,0.0516025431089801,0.1190943301867549,-0.613669577756458,0.0,0.8378155908101129,0.0634019899398063,low,0,6.0,6.0,0
S0016,2025-02-05,6,mid,7,60.026978663441966,0,1,4,1,0,4.24186058883287,0.0,9.904694723190165,0.1721369734915302,0.7413004282766258,0.753173471749625,0.9445972254026728,0.011764686505222333,0.1901865269101927,0.122926788152645,low,0,6.142857142857143,6.071428571428571,0
S0016,2025-02-06,6,mid,6,41.90965974295405,0,2,5,1,1,4.655937275768661,0.0,7.797039993059879,0.5939807532071447,0.2871442707681314,0.8479505747274158,-0.6977996816508027,-0.02380948412705033,0.3671290894369199,0.1249039053242029,low,0,5.857142857142857,6.0,0
S0016,2025-02-07,6,mid,6,43.99406894621792,0,0,2,0,1,5.630590861828381,0.0,10.346706670532951,0.6605560446012119,0.5820959322825418,0.8475594916654977,0.2641462211340715,-0.011764686505222187,0.1655612703088009,0.3147486994584628,low,0,6.0,6.071428571428571,0
S0016,2025-02-08,6,mid,7,53.90028986956423,0,3,5,1,1,5.075927456421271,0.0,10.43215669457949,0.8816149409898382,0.3291034310477686,0.4069537824742556,0.8125504791787066,0.011764686505222333,0.7568667019578188,0.9814103203679058,low,0,6.142857142857143,6.071428571428571,0
S0016,2025-02-09,6,mid,6,59.98958462667532,0,2,5,0,1,6.218629584649498,0.0,10.168392719839437,0.3117707874161204,0.3094270311992908,0.4827678978809543,0.0306326717827087,0.0,0.0013659258750852,0.6158751312048398,low,0,6.142857142857143,6.142857142857143,0
S0016,2025-02-10,6,mid,5,66.49589758044522,0,1,2,1,0,5.014306512194975,0.0,11.924875697323625,0.471874586771291,0.449138537144465,0.3348752761329502,0.0674029943531033,0.0,0.4525546619485678,0.0367468766235541,low,0,6.0,6.0,0
S0016,2025-02-11,6,mid,6,38.08438597306226,0,4,1,0,1,4.235877025290563,0.0,6.280946692395964,0.470799414935808,0.8953615428525851,0.5599404390366763,-0.415638001163966,0.011764686505222333,0.7426342828675209,0.5058319371390709,low,0,6.142857142857143,6.071428571428571,0
S0016,2025-02-12,7,mid,7,33.18943724370234,0,3,4,1,1,0.7597556074168486,0.0,7.185012387889752,0.1206734496015817,0.990356757725624,0.8258251907047308,0.0818406140547336,0.0,0.4763644943891714,0.6492547254630091,low,0,6.142857142857143,6.142857142857143,0
S0016,2025-02-13,7,mid,6,43.623037913027055,0,2,1,0,1,8.573154247957468,0.0,8.826850822062724,0.9371530063257658,0.8940937735563851,0.0575918287498485,-0.66185639488647,0.02380948412705033,0.7545971985577923,0.6888931080324473,low,0,6.142857142857143,6.0,0
S0016,2025-02-14,7,mid,7,33.86776943522939,0,1,5,0,1,5.646515864481492,0.0,6.421083971246875,0.1750311458180289,0.6797015203711821,0.49010208199843,-0.7800880764756402,0.023255776095248135,0.912490134582048,0.6732054099635502,low,0,6.285714285714286,6.142857142857143,0
S0016,2025-02-15,7,mid,4,52.892474860745686,0,0,2,1,0,4.968743285298927,0.0,6.770563760886029,0.4848461869924896,0.3499117082199676,0.7893418953918051,-0.8009404323863061,-0.02380948412705033,0.20501922487209,0.0016027689185067,low,0,5.857142857142857,6.0,0
S0016,2025-02-16,7,mid,5,36.20714201135353,0,2,5,0,1,4.362055029393589,0.0,8.527315791801552,0.8166223661523051,0.4653128259078086,0.9183955264590502,0.5782969188965998,-0.036144517346597266,0.2871081798440068,0.845362156580513,low,0,5.714285714285714,5.928571428571429,0
S0016,2025-02-17,7,mid,5,56.06968867674915,0,0,1,0,1,2.565001347568268,0.0,6.124577638998652,0.7604564393598663,0.5842629272727936,0.0380927115895285,0.7548969673019521,-0.024390202260630205,0.2967961404801645,0.9970748769131436,low,0,5.714285714285714,5.857142857142857,0
